Fe,Cr,Mo,T,NP_BCC_A2,NP_CHI_A12,NP_FCC_A1,NP_LAVES_PHASE,NP_LIQUID,NP_MU_PHASE,NP_MU_PHASE_I,NP_R_PHASE,NP_SIGMA,GM,HM,SM,CPM,converged,in_stainless_box
0.7287372408905312,0.16992401024746273,0.1013387488620061,1187.0398254152865,0.45176973671235493,0.5482302632676173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58675.79870570278,0.0,0.0,0.0,True,1
0.2927272727272728,0.31545454545454543,0.3918181818181818,1500.0,0.06544167056502542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345583294458979,-83616.86964055832,0.0,0.0,0.0,True,0
0.463950003080704,0.5265672777820382,0.009482719137257841,1440.791854701611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76676.23774502908,0.0,0.0,0.0,True,0
0.8213617800842764,0.1585945996065274,0.020043620309196188,1185.6278221565324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57838.95796051575,0.0,0.0,0.0,True,1
0.7009451333033165,0.18750466100039537,0.111550205696288,1060.122652553036,0.3218099729461947,0.6088878880876303,0.0,0.06930213888949026,0.0,0.0,0.0,0.0,0.0,-48971.02396084088,0.0,0.0,0.0,True,1
0.9489070372053512,0.013418887013718784,0.037674075780930044,1212.393126408646,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58860.51973156681,0.0,0.0,0.0,True,1
0.45451253533405334,0.3361061766438181,0.20938128802212866,722.480931739218,0.37326935471462847,0.0,0.0,0.6267306452949745,0.0,0.0,0.0,0.0,0.0,-26991.307415301126,0.0,0.0,0.0,True,0
0.9947652456881055,0.0015176570383435052,0.0037170972735509357,1700.611177330629,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98595.2725079062,0.0,0.0,0.0,True,1
0.2927272727272728,0.31545454545454543,0.3918181818181818,1300.0,0.07720670969317674,0.0,0.0,0.0,0.0,0.06925346046913265,0.0,0.0,0.8535398298755205,-66910.61643256196,0.0,0.0,0.0,True,0
0.4345266919305301,0.241691886448117,0.32378142162135287,1606.9427511476224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,-94707.33681236886,0.0,0.0,0.0,True,0
0.06363636363636371,0.31545454545454543,0.6209090909090909,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95900.86041766868,0.0,0.0,0.0,True,0
0.14000000000000012,0.31545454545454543,0.5445454545454544,1300.0,0.6244224466079388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37557755339151644,-64628.665856414416,0.0,0.0,0.0,True,0
0.39896506796030173,0.21982768173916634,0.38120725030053193,767.3172731737934,0.1384806062276919,0.0,0.0,0.061547819465607466,0.0,0.7999715742948525,0.0,0.0,0.0,-30388.974131864197,0.0,0.0,0.0,True,0
0.5178495212904067,0.393013646135021,0.08913683257457232,1158.957918256433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-55994.137740285034,0.0,0.0,0.0,True,0
0.23426396126429222,0.4617850683744538,0.303950970361254,1560.6644860210313,0.473451934222185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526548065779024,-87160.7583062308,0.0,0.0,0.0,True,0
0.5856222129545382,0.22590705745778605,0.18847072958767577,1057.6856559593882,0.0,0.7878180107991113,0.0,0.21218198915279662,0.0,0.0,0.0,0.0,0.0,-49354.19522181708,0.0,0.0,0.0,True,1
0.9395468125719009,0.02986389215391375,0.030589295274185448,1675.782150193711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98551.69518371651,0.0,0.0,0.0,True,1
0.5091657792799529,0.16418112048045613,0.326653100239591,718.9586354182042,0.020060551688758473,0.0,0.0,0.9799394483110415,0.0,0.0,0.0,0.0,0.0,-28302.05498580904,0.0,0.0,0.0,True,0
0.4788908658459913,0.49862935592418967,0.02247977822981904,712.5535679571055,0.9398057583736318,0.0,0.0,0.060194241626739906,0.0,0.0,0.0,0.0,0.0,-24267.78586286678,0.0,0.0,0.0,True,0
0.6881444877285657,0.12488980507632513,0.18696570719510908,755.1953386765277,0.4353542386699435,0.0,0.0,0.5575342639401203,0.0,0.0,0.0,0.0,0.007111497422367344,-29410.00758010322,0.0,0.0,0.0,True,1
0.44800892841073325,0.33366216904357315,0.2183289025456936,712.680707935216,0.3459959705142469,0.0,0.0,0.6540040294782021,0.0,0.0,0.0,0.0,0.0,-26532.09953585714,0.0,0.0,0.0,True,0
0.7069025385081131,0.15921113766401196,0.13388632382787494,721.8505889775855,0.6021545540958707,0.0,0.0,0.39784544590874654,0.0,0.0,0.0,0.0,0.0,-26888.625289797652,0.0,0.0,0.0,True,1
0.5092983452935955,0.11161215656066883,0.37908949814573567,1129.2616842770508,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,-55765.26938204432,0.0,0.0,0.0,True,0
0.7279213303464652,0.010267518713206188,0.2618111509403286,1110.7088071617975,0.22935161723011271,0.0,0.0,0.7706483827698727,0.0,0.0,0.0,0.0,0.0,-53067.25539306186,0.0,0.0,0.0,True,1
0.18851844927264094,0.36303251618877797,0.4484490345385811,1883.111784105888,0.8911715801401331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088284198593488,-115690.01612491636,0.0,0.0,0.0,True,0
0.31486547399991566,0.43944195627598925,0.2456925697240951,907.9593254862615,0.0,0.0,0.0,0.0,0.0,0.1421003435753501,0.0,0.0,0.8578996564331697,-37663.409547623836,0.0,0.0,0.0,True,0
0.9444777981501675,0.028878264262657487,0.02664393758717496,1281.7319922069855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64552.03414795764,0.0,0.0,0.0,True,1
0.5149386561503178,0.4431694261213236,0.04189191772835865,1185.1663113014433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-57280.75013769769,0.0,0.0,0.0,True,0
0.9548071751188495,0.01952623160078772,0.025666593280362797,1652.2558075346142,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95954.61953654047,0.0,0.0,0.0,True,1
0.04442432614761782,0.6582506750725705,0.29732499877981167,1307.1271054974195,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61539.40474421587,0.0,0.0,0.0,True,0
0.09687410926798579,0.021802945029169848,0.8813229457028444,1190.2880844623849,0.8438027697968913,0.0,0.0,0.0,0.0,0.1561972301946062,0.0,0.0,0.0,-55246.447722027835,0.0,0.0,0.0,True,0
0.25354388948189066,0.3723425846591412,0.37411352585896807,838.1235822374687,0.4412303238917945,0.0,0.0,0.0,0.0,0.5587696761206342,0.0,0.0,0.0,-33060.1347722312,0.0,0.0,0.0,True,0
0.6085677404258002,0.2792697328888608,0.112162526685339,826.8757604942132,0.3097171546880974,0.0,0.0,0.27936789395897343,0.0,0.0,0.0,0.0,0.41091495134437617,-32646.788338295555,0.0,0.0,0.0,True,1
0.4847936471284198,0.2966073894682454,0.2185989634033348,1118.0421603617858,0.0,0.23289439349786203,0.0,0.0,0.0,0.3064652745101799,0.0,0.0,0.4606403320882467,-53714.90674668018,0.0,0.0,0.0,True,0
0.9505387909055952,0.028694016617951294,0.020767192476453387,1360.5098941991732,0.579335404034975,0.0,0.42066459596201533,0.0,0.0,0.0,0.0,0.0,0.0,-70857.09961046978,0.0,0.0,0.0,True,1
0.5870956901973492,0.08217992184696203,0.33072438795568876,1410.5714667150473,0.0,0.0,0.0,0.0,0.0,0.3429289340213615,0.0,0.6570710660182743,0.0,-77628.260236362,0.0,0.0,0.0,True,0
0.27597310532827024,0.22329310768842056,0.5007337869833092,1086.6355468216539,0.2579606972618073,0.0,0.0,0.0,0.0,0.5965899766895703,0.0,0.0,0.14544932592613352,-50577.25798585148,0.0,0.0,0.0,True,0
0.48682319379553296,0.1813422628047729,0.3318345433996941,1386.0466289637964,0.0,0.0,0.0,0.0,0.0,0.8781405412328942,0.0,0.0,0.12185945876725518,-75783.36599375338,0.0,0.0,0.0,True,0
0.36909090909090914,0.16272727272727272,0.46818181818181814,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,-101655.08432226228,0.0,0.0,0.0,True,0
0.4095711218153916,0.47795389900489793,0.11247497917971043,1202.3572917221652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,-58904.04446675999,0.0,0.0,0.0,True,0
0.1692941933640461,0.4097528705315867,0.4209529361043672,1093.936683014937,0.46423206763852815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357679323676156,-49230.6534725601,0.0,0.0,0.0,True,0
0.10472939653458871,0.7514721032997107,0.1437985001657006,796.3931903558581,0.8379193043513374,0.0,0.0,0.0,0.0,0.16208069563026073,0.0,0.0,0.0,-28059.47219189849,0.0,0.0,0.0,True,0
0.2454057884576386,0.45078277885449397,0.30381143268786737,1750.389098515338,0.569594716871021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43040528312724713,-104357.03248293554,0.0,0.0,0.0,True,0
0.5591846766529781,0.13926523326329732,0.3015500900837246,1077.3045685383133,0.0,0.27040540826773457,0.0,0.31174540971447784,0.0,0.41784918164447865,0.0,0.0,0.0,-51502.93659052878,0.0,0.0,0.0,True,0
0.42459638618314477,0.4730307449844504,0.10237286883240485,745.6901494474704,0.09533017886181595,0.0,0.0,0.22093579199622926,0.0,0.0,0.0,0.0,0.6837340290808528,-26891.491058022955,0.0,0.0,0.0,True,0
0.5612644123862235,0.07153438027386272,0.3672012073399138,1700.8132943819905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,-102724.7107241618,0.0,0.0,0.0,True,0
0.5159308836340484,0.286249525451044,0.1978195909149077,717.0697408780748,0.40821048000860793,0.0,0.0,0.5917895199813905,0.0,0.0,0.0,0.0,0.0,-26754.281475444808,0.0,0.0,0.0,True,0
0.7684936651856684,0.14436131885819614,0.08714501595613544,1985.260672033107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-132580.48868846108,0.0,0.0,0.0,True,1
0.440972265029524,0.3905441045525734,0.1684836304179026,925.3013878646909,0.0,0.0,0.0,0.2684519657261114,0.0,0.0,0.0,0.0,0.7315480342802455,-39208.229632362,0.0,0.0,0.0,True,0
0.4801505779007983,0.4589700980961974,0.060879324003004304,711.7598945671867,0.8233292276609849,0.0,0.0,0.17667077229827136,0.0,0.0,0.0,0.0,0.0,-24691.668950638054,0.0,0.0,0.0,True,0
0.5551159995215762,0.23435360494211344,0.2105303955363104,920.0371834482194,0.0,0.07531527293411946,0.0,0.5515560423103181,0.0,0.0,0.0,0.0,0.3731286846063288,-39719.98504183511,0.0,0.0,0.0,True,1
0.47729177862967664,0.39514737893778296,0.1275608424325404,956.5581762278835,0.0,0.0,0.0,0.17589654356926362,0.0,0.0,0.0,0.0,0.8241034564343306,-41130.15511853187,0.0,0.0,0.0,True,0
0.6210904684191308,0.1216194474054943,0.2572900841753748,1439.6503228845504,0.04694662185463571,0.3046845808823076,0.0,0.0,0.0,0.0,0.0,0.6483687972575232,0.0,-80146.04063081695,0.0,0.0,0.0,True,1
0.9749093938270705,0.02261193046035446,0.0024786757125749804,977.7640792226002,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41369.74455298009,0.0,0.0,0.0,True,1
0.3756177537957076,0.19713240001698829,0.4272498461873041,1251.1754675483803,0.052175334347018563,0.0,0.0,0.0,0.0,0.9478246656528547,0.0,0.0,0.0,-64137.546608345205,0.0,0.0,0.0,True,0
0.8081321519841627,0.0231150998474897,0.16875274816834765,1380.8788333329285,0.7650258087675701,0.0,0.0,0.0,0.0,0.23497419131066244,0.0,0.0,0.0,-73617.38019927221,0.0,0.0,0.0,True,1
0.928253600546681,0.037361417402687745,0.034384982050631216,1676.1476789020544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98889.39866772632,0.0,0.0,0.0,True,1
0.4068079864563783,0.16764484026804624,0.42554717327557545,1524.459382201273,0.0,0.0,0.0,0.0,0.0,0.5896315944571711,0.0,0.0,0.410368405569141,-86647.37388356467,0.0,0.0,0.0,True,0
0.40754423619806684,0.13444665193813216,0.45800911186380094,1225.2447079629958,0.0774982887832246,0.0,0.0,0.0,0.0,0.9225017112186805,0.0,0.0,0.0,-62359.65997626793,0.0,0.0,0.0,True,0
0.3970705317504204,0.5530653230355194,0.04986414521406024,823.9415916806614,0.053215162254043546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9467848376527109,-31014.89600161977,0.0,0.0,0.0,True,0
0.22014316937551182,0.13656337145398165,0.6432934591705065,1310.6596886135749,0.5242714771286471,0.0,0.0,0.0,0.0,0.4757285228671973,0.0,0.0,0.0,-66477.24496389614,0.0,0.0,0.0,True,0
0.6086324770113187,0.0014903413662415259,0.3898771816224398,1258.2773111782167,0.0,0.0,0.0,0.19373478145282869,0.0,0.8062652185472444,0.0,0.0,0.0,-64357.832152478535,0.0,0.0,0.0,True,0
0.5881247108284511,0.19405149327900317,0.21782379589254575,1148.2063766897218,0.0,0.7080333754416575,0.0,0.0,0.0,0.29196662457155403,0.0,0.0,0.0,-56401.07364837569,0.0,0.0,0.0,True,1
0.9741760980282806,0.00421549285809343,0.021608409113625885,741.3263003163532,0.9459805968836603,0.0,0.0,0.05401940311636643,0.0,0.0,0.0,0.0,0.0,-26958.997329003865,0.0,0.0,0.0,True,1
0.5505747438456774,0.20882962784474005,0.2405956283095826,895.7876756575087,0.0,0.0,0.0,0.6765784936947942,0.0,0.0,0.0,0.0,0.3234215063148975,-38428.146665333246,0.0,0.0,0.0,True,1
0.4369171940294758,0.38908771236326095,0.1739950936072632,721.8264088810394,0.4806677603593511,0.0,0.0,0.5193322392412714,0.0,0.0,0.0,0.0,0.0,-26465.872545311744,0.0,0.0,0.0,True,0
0.5849442762734074,0.399292098179219,0.015763625547373615,1249.6445251576736,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62219.4901967626,0.0,0.0,0.0,True,0
0.4045143642074488,0.4518233012963865,0.14366233449616475,1201.233762258586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,-59169.6873330431,0.0,0.0,0.0,True,0
0.9766084245626628,0.01714525206168761,0.0062463233756495165,770.4931599295138,0.9949568844752459,0.0,0.0,0.005043115524760385,0.0,0.0,0.0,0.0,0.0,-28586.142547759773,0.0,0.0,0.0,True,1
0.04607368461966338,0.5292875838149607,0.42463873156537596,1823.184103490229,0.9999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105175.20118393663,0.0,0.0,0.0,True,0
0.4339618805271049,0.2890989098313231,0.2769392096415721,713.5175319631827,0.17246056473791335,0.0,0.0,0.8275394352596176,0.0,0.0,0.0,0.0,0.0,-27135.58868760735,0.0,0.0,0.0,True,0
0.4043678876167081,0.3734691518819441,0.22216296050134782,1139.6514154975137,0.0,0.0,0.0,0.0,0.0,0.1899232518828836,0.0,0.0,0.8100767481307047,-54974.049373732574,0.0,0.0,0.0,True,0
0.4344104703996609,0.2066888229995209,0.35890070660081813,1045.5305761289603,0.0,0.0,0.0,0.0,0.0,0.8218358545713008,0.0,0.0,0.17816414547005324,-49076.268247717955,0.0,0.0,0.0,True,0
0.1156096554992112,0.4453526027772344,0.4390377417235545,1308.7048963547354,0.8310019836955531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16899801629047154,-64345.33830732775,0.0,0.0,0.0,True,0
0.4229289740881798,0.24585607014734945,0.33121495576447074,1544.3302272690892,0.0,0.0,0.0,0.0,0.0,0.17790379907275733,0.0,0.0,0.8220962009236494,-88997.10180312229,0.0,0.0,0.0,True,0
0.23283674742317395,0.41465048189008347,0.3525127706867426,839.8083015659067,0.49682098005833675,0.0,0.0,0.0,0.0,0.5031790199450764,0.0,0.0,0.0,-32832.81023454434,0.0,0.0,0.0,True,0
0.4705302239278125,0.28268093409251294,0.24678884197967457,1123.9747528005619,0.0,0.06753160278486461,0.0,0.0,0.0,0.43982089646749545,0.0,0.0,0.492647500706972,-54303.57118198178,0.0,0.0,0.0,True,0
0.4351101185884465,0.4512861291058021,0.11360375230575134,1022.2551876334799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,-45533.110238449866,0.0,0.0,0.0,True,0
0.2736679444552402,0.3428258606272903,0.38350619491746957,1321.0410680164828,0.10949330939106412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905066905832674,-68340.90015549274,0.0,0.0,0.0,True,0
0.9146748531518384,0.022270934982461355,0.0630542118657003,1894.4701515898878,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,-120416.10758634015,0.0,0.0,0.0,True,1
0.9475939738634636,0.021339560611640312,0.031066465524896156,1401.7859442642668,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74326.92043771103,0.0,0.0,0.0,True,1
0.06778973969633284,0.08877505312819597,0.8434352071754712,1918.6308417920238,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113090.37323675149,0.0,0.0,0.0,True,0
0.7101867995520263,0.23667978317587435,0.053133417272099324,1278.6910236298368,0.9768541503310288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023145849668098878,-65749.25448357395,0.0,0.0,0.0,True,1
0.5306472289550048,0.337350195928597,0.13200257511639826,1645.479255708003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,-98076.28304796612,0.0,0.0,0.0,True,0
0.9919011542205514,0.0016626652570659584,0.006436180522382671,705.8607117968797,0.9894353988866088,0.0,0.0,0.010564601113391227,0.0,0.0,0.0,0.0,0.0,-24884.15659461805,0.0,0.0,0.0,True,1
0.9611347347130125,0.03381626387736365,0.005049001409623797,1506.2949972452784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-82813.57379298528,0.0,0.0,0.0,True,1
0.9742215764574325,0.011624797099703885,0.014153626442863687,1450.0134774428077,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-77699.42127910994,0.0,0.0,0.0,True,1
0.4993437075573078,0.07178330764555171,0.4288729847971405,1448.02407333776,0.010041214115312638,0.0,0.0,0.0,0.0,0.9899587858815664,0.0,0.0,0.0,-80334.15701357045,0.0,0.0,0.0,True,0
0.5395905034891428,0.1507952046621521,0.3096142918487051,763.7639431967868,0.03405037401762243,0.0,0.0,0.9249943612361825,0.0,0.0,0.0,0.0,0.04095526474697942,-30907.874422326455,0.0,0.0,0.0,True,0
0.6508235686197719,0.05214435741374092,0.2970320739664873,1715.1946883400137,0.31758067760725445,0.0,0.0,0.0,0.0,0.0,0.0,0.6824193223931262,0.0,-103980.06820731875,0.0,0.0,0.0,True,1
0.449695739607227,0.3808092959805135,0.16949496441225956,844.2897555618761,0.0,0.0,0.0,0.3456771483303316,0.0,0.0,0.0,0.0,0.654322851687911,-33907.62122192972,0.0,0.0,0.0,True,0
0.6131236700998255,0.2404780057941008,0.14639832410607373,836.8348719180522,0.28345481324672744,0.0,0.0,0.39408997457603273,0.0,0.0,0.0,0.0,0.32245521223002044,-33695.32735778305,0.0,0.0,0.0,True,1
0.4971175469027519,0.3144630743300879,0.1884193787671602,1021.3667827772607,0.0,0.1796043406865564,0.0,0.2958784848780268,0.0,0.0,0.0,0.0,0.5245171743663022,-46341.663377027246,0.0,0.0,0.0,True,0
0.48543305669144415,0.09758386523646521,0.4169830780720906,1769.7654895287772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3902678543378276,0.6097321456166181,-108658.16203685696,0.0,0.0,0.0,True,0
0.18555474381397352,0.24637738683955554,0.5680678693464709,1592.2453949085689,0.5770376159552615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4229623840349531,-89302.81751714053,0.0,0.0,0.0,True,0
0.5252693409494934,0.26186470292210573,0.2128659561284009,854.0570375693342,0.0,0.0,0.0,0.5746151533616487,0.0,0.0,0.0,0.0,0.4253848466412359,-35330.12449485938,0.0,0.0,0.0,True,0
0.4246313881634519,0.3631525666540382,0.21221604518250983,1391.3124962699922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,-75474.86753566843,0.0,0.0,0.0,True,0
0.14,0.85,0.01,1300.0,0.9999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60043.31778750166,0.0,0.0,0.0,True,0
0.5549783771000496,0.24492699098326054,0.2000946319166899,1088.905228768105,0.0,0.8040452695600465,0.0,0.0,0.0,0.19595473045751732,0.0,0.0,0.0,-51687.90428815522,0.0,0.0,0.0,True,1
0.28343192319656596,0.3413400452158176,0.3752280315876164,1750.2747792093073,0.1625075174682639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374924825283453,-105686.59355121682,0.0,0.0,0.0,True,0
0.2943057870824395,0.4031400617412799,0.3025541511762806,1008.9558723687765,0.032090918029380314,0.0,0.0,0.0,0.0,0.12239767045044209,0.0,0.0,0.8455114113893528,-44653.381230514184,0.0,0.0,0.0,True,0
0.2932003500427296,0.2871060542728208,0.41969359568444964,700.9148988129945,0.2911407011153575,0.0,0.0,0.0,0.0,0.7088592988856399,0.0,0.0,0.0,-25089.76011773547,0.0,0.0,0.0,True,0
0.4820491907980664,0.20202170210954637,0.3159291070923872,779.1213581674117,0.05376875422043667,0.0,0.0,0.9462312457786851,0.0,0.0,0.0,0.0,0.0,-31538.189664182097,0.0,0.0,0.0,True,0
0.4146453227205169,0.43798560307962675,0.14736907419985631,735.7316408805048,0.562039153341079,0.0,0.0,0.43796084649350275,0.0,0.0,0.0,0.0,0.0,-26837.748969657267,0.0,0.0,0.0,True,0
0.49296334290397936,0.2861889425900316,0.22084771450598903,1160.405486145265,0.0,0.2491680728327272,0.0,0.0,0.0,0.305892517305106,0.0,0.0,0.4449394098867452,-57025.41678968135,0.0,0.0,0.0,True,0
0.23599729427735863,0.5261617721157831,0.2378409336068583,1908.4786636093227,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118340.99995081947,0.0,0.0,0.0,True,0
0.5395092011473392,0.3893434723237844,0.0711473265288763,827.2582415756277,0.16441404469190057,0.0,0.0,0.11817970323234145,0.0,0.0,0.0,0.0,0.7174062519837714,-31990.03422417663,0.0,0.0,0.0,True,0
0.6135544610224465,0.15577432384747614,0.23067121513007735,953.1034881645916,0.03603779620644387,0.40156530925560513,0.0,0.562396894567631,0.0,0.0,0.0,0.0,0.0,-42309.87692500034,0.0,0.0,0.0,True,1
0.5489955476005559,0.27217115457540336,0.17883329782404078,753.6289422585313,0.12059112843081417,0.0,0.0,0.49029427969565026,0.0,0.0,0.0,0.0,0.3891145918750395,-28743.174839197338,0.0,0.0,0.0,True,0
0.5218181818181818,0.3918181818181818,0.08636363636363635,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,-67275.25647832119,0.0,0.0,0.0,True,0
0.586896028556757,0.12534108122479581,0.2877628902184471,1233.333290703576,0.0,0.36998714550391276,0.0,0.0,0.0,0.6300128544794116,0.0,0.0,0.0,-63311.47681124153,0.0,0.0,0.0,True,1
0.3789390052068736,0.2767180839392068,0.34434291085391955,1635.0729210828904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999993,-96837.19525537675,0.0,0.0,0.0,True,0
0.9315208458409423,0.029701621268483316,0.03877753289057439,922.9258114062573,0.9158695547794209,0.0,0.0,0.08413044522055606,0.0,0.0,0.0,0.0,0.0,-38261.6127278334,0.0,0.0,0.0,True,1
0.6517051600172087,0.329268240255924,0.019026599726867422,1113.5385758591958,0.7200192561975711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27998074377436694,-51917.8504919197,0.0,0.0,0.0,True,0
0.34731468442721114,0.3840990017092269,0.2685863138635619,787.8194612524709,0.30014340890663255,0.0,0.0,0.43171976670893664,0.0,0.2681368243817312,0.0,0.0,0.0,-30564.30405153783,0.0,0.0,0.0,True,0
0.3956909024380387,0.2693105795283146,0.33499851803364666,1590.8484868363882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999988,-92993.85520104774,0.0,0.0,0.0,True,0
0.21636363636363642,0.16272727272727272,0.6209090909090909,1500.0,0.4722592296946726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277407702872953,-81536.5336574695,0.0,0.0,0.0,True,0
0.10838747666036253,0.16031371998606805,0.7312988033535694,1724.5237169605746,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98489.92169774702,0.0,0.0,0.0,True,0
0.6813839508070882,0.22752269352197818,0.09109335567093353,1018.5066201607019,0.27992940434177577,0.7200705956561081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45733.45925180621,0.0,0.0,0.0,True,1
0.9248339552013969,0.06861786608604371,0.006548178712559456,1422.0002314926787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-76303.01257384737,0.0,0.0,0.0,True,1
0.7426362226707396,0.11974574071986901,0.1376180366093914,904.1303013214651,0.6018231069676484,0.0,0.0,0.3981768930357732,0.0,0.0,0.0,0.0,0.0,-38261.430275572435,0.0,0.0,0.0,True,1
0.48816540571694705,0.15752016823468543,0.35431442604836755,1501.8175718048703,0.0,0.0,0.0,0.0,0.0,0.9336716541501697,0.0,0.06632834589285055,0.0,-85568.32240723062,0.0,0.0,0.0,True,0
0.6214155215635317,0.2951160296560623,0.08346844878040598,995.3061668866478,0.11355634577104054,0.664865305924541,0.0,0.0,0.0,0.0,0.0,0.0,0.22157834833482437,-43853.915338462975,0.0,0.0,0.0,True,1
0.8047278799804225,0.08599997433617623,0.10927214568340131,1600.5202496974669,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93847.53892950059,0.0,0.0,0.0,True,1
0.6104310009761026,0.06718314368308417,0.3223858553408132,1329.308458038568,0.15654431088298779,0.0,0.0,0.0,0.0,0.8434556891524636,0.0,0.0,0.0,-70790.79106430268,0.0,0.0,0.0,True,0
0.42915319037010285,0.3542211668988332,0.21662564273106394,718.3352261929723,0.35124674258627825,0.0,0.0,0.6487532574144136,0.0,0.0,0.0,0.0,0.0,-26762.933550001733,0.0,0.0,0.0,True,0
0.44484029851539597,0.11584551338782197,0.439314188096782,742.5843993428039,0.027520003369314223,0.0,0.0,0.0,0.0,0.9724799966419789,0.0,0.0,0.0,-29601.54406999294,0.0,0.0,0.0,True,0
0.3925793122604532,0.19887946718279517,0.4085412205567517,1451.5392280158803,0.01560290505533137,0.0,0.0,0.0,0.0,0.809531056883096,0.0,0.0,0.17486603805652606,-80514.09237504647,0.0,0.0,0.0,True,0
0.466377664313695,0.325195511443994,0.20842682424231104,1224.9045402108322,0.0,0.0,0.0,0.0,0.0,0.19852226468701045,0.0,0.0,0.801477735422796,-61917.63463314703,0.0,0.0,0.0,True,0
0.11822766414502606,0.2651084822967988,0.6166638535581751,1644.0710804511436,0.9385404860895199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06145951389372522,-92392.90184576754,0.0,0.0,0.0,True,0
0.6912352714936191,0.018452988579098432,0.29031173992728254,1878.050162881858,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,-119487.71116111317,0.0,0.0,0.0,True,1
0.5603532395391706,0.1619248743334409,0.2777218861273884,1157.0272030627336,0.0,0.4301613794401574,0.0,0.0,0.0,0.5698386205574478,0.0,0.0,0.0,-57372.34092896662,0.0,0.0,0.0,True,1
